0.99860411882401,0.0013958518393338
0.99345332384109,0.0065466975793242
0.97026389837265,0.029736090451479
1.6573254470131e-05,0.99998342990875
0.00059593957848847,0.99940407276154
9.6362760814372e-05,0.9999036192894
2.3881818833615e-06,0.99999761581421
0.99999707937241,2.9291841201484e-06
3.1305873562815e-05,0.99996870756149
0.99989253282547,0.00010744521568995
0.99338060617447,0.0066193672828376
3.0470453566522e-05,0.99996954202652
1.7522364942124e-05,0.99998247623444
0.99544835090637,0.0045516677200794
1.9240666006226e-05,0.99998074769974
0.00022547568369191,0.99977451562881
0.0013118739007041,0.99868810176849
0.99994975328445,5.0227808969794e-05
5.3956362535246e-05,0.99994605779648
0.00016575025802013,0.99983423948288
0.0002180922892876,0.99978190660477
0.99666887521744,0.0033311047591269
2.0815579773625e-05,0.99997919797897
0.00018693327729125,0.99981307983398
0.99973100423813,0.00026897576753981
1.9738927221624e-05,0.99998027086258
2.3069782400853e-05,0.99997693300247
6.1091755924281e-05,0.99993890523911
0.95217025279999,0.047829728573561
0.97812628746033,0.021873684599996
0.99577188491821,0.0042281448841095
1.2834677818319e-06,0.99999868869781
0.00062985345721245,0.99937015771866
0.00018926229677163,0.99981075525284
2.9654640457011e-05,0.9999703168869
0.99920606613159,0.00079391675535589
4.1392791899852e-05,0.99995863437653
5.1731771236518e-05,0.99994826316833
0.99832832813263,0.0016716953832656
0.00079679564805701,0.99920320510864
8.7166292360052e-05,0.99991285800934
0.99462217092514,0.0053778504952788
7.3157178121619e-05,0.99992686510086
0.00042791647138074,0.99957209825516
1.1774252925534e-05,0.99998819828033
0.99759459495544,0.0024053792003542
0.99973583221436,0.00026414566673338
0.99843287467957,0.0015671283472329
0.99935483932495,0.00064514117548242
0.00023970400798135,0.99976027011871
3.3531399822095e-05,0.99996644258499
0.99996542930603,3.4558503102744e-05
0.00091320084175095,0.9990867972374
0.99950385093689,0.00049612647853792
2.4706826025067e-06,0.99999755620956
0.99995696544647,4.3053812987637e-05
0.99988603591919,0.00011397806520108
0.00048652803525329,0.9995134472847
0.99810534715652,0.0018946662312374
5.1987899496453e-05,0.99994802474976
0.99577659368515,0.0042233895510435
0.99994736909866,5.2644190873252e-05
1.7313584521617e-06,0.9999982714653
0.99996256828308,3.7427031202242e-05
0.00017633457900956,0.99982368946075
0.00027680504717864,0.99972319602966
5.1322702347534e-05,0.99994868040085
0.00011020174133591,0.99988979101181
0.00021340680541471,0.9997866153717
0.00023274851264432,0.99976724386215
0.99967402219772,0.00032594878575765
1.2673607670877e-05,0.99998730421066
0.00018904027820099,0.99981093406677
9.3373062554747e-05,0.99990659952164
0.00015859371342231,0.99984139204025
2.7499581847223e-05,0.99997252225876
3.1288680474972e-05,0.99996870756149
0.99917155504227,0.00082846154691651
0.99984401464462,0.00015600392362103
0.99960029125214,0.00039969920180738
0.00025492935674265,0.9997450709343
0.99867165088654,0.001328329090029
0.98076736927032,0.019232649356127
0.99952584505081,0.00047417965834029
0.98783934116364,0.012160658836365
0.9999914765358,8.5137335190666e-06
0.9999680519104,3.1973515433492e-05
0.99828284978867,0.0017171688377857
0.99897998571396,0.0010200327960774
0.99530881643295,0.0046911621466279
4.5546912588179e-05,0.99995446205139
3.0498222258757e-06,0.99999696016312
0.99993175268173,6.8240289692767e-05
8.5405525169335e-05,0.99991458654404
0.99995744228363,4.2551269871183e-05
0.99947541952133,0.00052458158461377
0.028902996331453,0.97109699249268
5.3888143156655e-06,0.99999463558197
0.99995702505112,4.2993993702112e-05
0.99948441982269,0.00051560415886343
